mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,param_selector__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3870187759399414,0.011922526373265338,0.05321516990661621,0.006413726571713266,,1,200,10,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 200, 'selector__k': 10}",0.2608695652173913,0.7391304347826086,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6347826086956523,0.18793698640518638,20
0.3717482089996338,0.019286743548612748,0.05261225700378418,0.0027778631537145257,,1,200,20,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 200, 'selector__k': 20}",0.2608695652173913,0.7681159420289855,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.6376811594202898,0.19029156593820118,15
0.4981977939605713,0.1048016337434765,0.05199975967407226,0.0027074279826918533,,1,200,27,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 200, 'selector__k': 27}",0.2608695652173913,0.7536231884057971,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6376811594202899,0.1896281418411145,8
0.44381260871887207,0.0665960455662547,0.05948648452758789,0.005249663322367125,,1,200,all,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 200, 'selector__k': 'all'}",0.2608695652173913,0.7536231884057971,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6376811594202899,0.1896281418411145,8
0.7714427947998047,0.03493669976687674,0.09860110282897949,0.010665528733274152,,1,400,10,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 400, 'selector__k': 10}",0.2463768115942029,0.7536231884057971,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6347826086956523,0.19538898024756773,20
0.8542099475860596,0.06519453380740338,0.08565106391906738,0.004539951357091263,,1,400,20,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 400, 'selector__k': 20}",0.2608695652173913,0.7681159420289855,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.6376811594202898,0.19029156593820118,15
0.9302709579467774,0.05993160813542759,0.08630647659301757,0.006933056713848745,,1,400,27,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 400, 'selector__k': 27}",0.2608695652173913,0.782608695652174,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6434782608695652,0.1934877596322161,1
0.9869989395141602,0.08778344924571106,0.09482593536376953,0.016852969181862736,,1,400,all,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 400, 'selector__k': 'all'}",0.2608695652173913,0.782608695652174,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6434782608695652,0.1934877596322161,1
0.4873715877532959,0.08414546883712166,0.07988195419311524,0.011553405088600727,,2,200,10,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 200, 'selector__k': 10}",0.2463768115942029,0.5652173913043478,0.6956521739130435,0.7536231884057971,0.6956521739130435,0.591304347826087,0.183182902137101,32
0.49970059394836425,0.04913005522460988,0.1026071548461914,0.047984138523453054,,2,200,20,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 200, 'selector__k': 20}",0.2463768115942029,0.5797101449275363,0.6956521739130435,0.7536231884057971,0.6956521739130435,0.5942028985507247,0.18286156864449282,29
0.5630705833435059,0.11080132399378324,0.058288860321044925,0.008440107118003587,,2,200,27,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 200, 'selector__k': 27}",0.2463768115942029,0.5507246376811594,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.591304347826087,0.18546195099184223,32
0.415639066696167,0.025352420154719144,0.054315614700317386,0.006842920890231203,,2,200,all,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 200, 'selector__k': 'all'}",0.2463768115942029,0.5507246376811594,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.591304347826087,0.18546195099184223,32
0.7823780059814454,0.04950092278219514,0.09434595108032226,0.01797582668601596,,2,400,10,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 400, 'selector__k': 10}",0.2463768115942029,0.5217391304347826,0.6956521739130435,0.7536231884057971,0.7101449275362319,0.5855072463768116,0.18708567609397017,40
0.7977722644805908,0.031405214618572166,0.0768847942352295,0.00556083237509547,,2,400,20,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 400, 'selector__k': 20}",0.2463768115942029,0.5797101449275363,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6,0.18641084279204093,25
0.9282696723937989,0.07885054373639906,0.08646035194396973,0.00901477043140977,,2,400,27,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 400, 'selector__k': 27}",0.2463768115942029,0.5072463768115942,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.5826086956521739,0.18816037527092733,45
0.895714521408081,0.09857708092604976,0.08990478515625,0.021566837498493547,,2,400,all,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 400, 'selector__k': 'all'}",0.2463768115942029,0.5072463768115942,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.5826086956521739,0.18816037527092733,45
0.4268229007720947,0.03291216368028687,0.0645792007446289,0.017360260184439848,,4,200,10,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 200, 'selector__k': 10}",0.21739130434782608,0.36231884057971014,0.6956521739130435,0.7246376811594203,0.7101449275362319,0.5420289855072464,0.21113708813303553,67
0.4960658550262451,0.09626949125264225,0.05543503761291504,0.006800606699300686,,4,200,20,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 200, 'selector__k': 20}",0.2463768115942029,0.36231884057971014,0.6956521739130435,0.7391304347826086,0.7101449275362319,0.5507246376811594,0.20495848730044855,62
0.4405239105224609,0.08912032082941683,0.046447134017944335,0.0031285368533055264,,4,200,27,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 200, 'selector__k': 27}",0.2463768115942029,0.36231884057971014,0.7101449275362319,0.7536231884057971,0.7101449275362319,0.5565217391304349,0.20973973930580342,49
0.43593010902404783,0.06631082189448588,0.04664921760559082,0.003170056689221965,,4,200,all,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 200, 'selector__k': 'all'}",0.2463768115942029,0.36231884057971014,0.7101449275362319,0.7536231884057971,0.7101449275362319,0.5565217391304349,0.20973973930580342,49
0.7608597278594971,0.02081102106676432,0.09190258979797364,0.00984783795078695,,4,400,10,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 400, 'selector__k': 10}",0.2028985507246377,0.36231884057971014,0.6811594202898551,0.7391304347826086,0.7101449275362319,0.5391304347826088,0.21620934723445237,71
0.7896937847137451,0.02806615876633813,0.09041485786437989,0.0075732464229209045,,4,400,20,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 400, 'selector__k': 20}",0.2463768115942029,0.36231884057971014,0.6956521739130435,0.7391304347826086,0.7101449275362319,0.5507246376811594,0.20495848730044855,62
0.9243548393249512,0.06665645113637979,0.09048237800598144,0.01520960684617986,,4,400,27,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 400, 'selector__k': 27}",0.2463768115942029,0.36231884057971014,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.5536231884057972,0.20768677237881572,53
0.9544899940490723,0.07632841559466658,0.09595985412597656,0.023259834242186805,,4,400,all,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 400, 'selector__k': 'all'}",0.2463768115942029,0.36231884057971014,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.5536231884057972,0.20768677237881572,53
0.43621139526367186,0.08092549904832591,0.08277888298034668,0.018713123171099796,10,1,200,10,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 200, 'selector__k': 10}",0.2608695652173913,0.7391304347826086,0.7246376811594203,0.7536231884057971,0.7101449275362319,0.6376811594202899,0.18896238855659853,8
0.5028171539306641,0.09301430992455038,0.06699752807617188,0.006224444226729429,10,1,200,20,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 200, 'selector__k': 20}",0.2608695652173913,0.7536231884057971,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.6347826086956523,0.18838349923793532,20
0.49534177780151367,0.0830011757621848,0.054939651489257814,0.007389109469048673,10,1,200,27,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 200, 'selector__k': 27}",0.2608695652173913,0.7536231884057971,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6376811594202899,0.1896281418411145,8
0.45966434478759766,0.050382813577024364,0.05446438789367676,0.0024997177153610823,10,1,200,all,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 200, 'selector__k': 'all'}",0.2608695652173913,0.7536231884057971,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6376811594202899,0.1896281418411145,8
0.8116512775421143,0.008609544926025713,0.08201026916503906,0.005869326276213735,10,1,400,10,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 400, 'selector__k': 10}",0.2463768115942029,0.7536231884057971,0.7391304347826086,0.7536231884057971,0.7101449275362319,0.6405797101449275,0.197739801748528,7
0.8260423183441162,0.06844769232045113,0.08319716453552246,0.004479802486171544,10,1,400,20,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 400, 'selector__k': 20}",0.2608695652173913,0.7681159420289855,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.6376811594202898,0.19029156593820118,15
1.0199867248535157,0.09915282694729034,0.07742667198181152,0.007573943405844007,10,1,400,27,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 400, 'selector__k': 27}",0.2608695652173913,0.782608695652174,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6434782608695652,0.1934877596322161,1
0.9642644882202148,0.08327196729594445,0.08383421897888184,0.00907027079385216,10,1,400,all,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 400, 'selector__k': 'all'}",0.2608695652173913,0.782608695652174,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6434782608695652,0.1934877596322161,1
0.4225106716156006,0.07494950160631471,0.05378398895263672,0.011615135355352644,10,2,200,10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 200, 'selector__k': 10}",0.2463768115942029,0.5652173913043478,0.6956521739130435,0.7536231884057971,0.7101449275362319,0.5942028985507247,0.18491754095926474,29
0.4978828430175781,0.07580272098119162,0.06060628890991211,0.00872350705924097,10,2,200,20,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 200, 'selector__k': 20}",0.2463768115942029,0.5797101449275363,0.6956521739130435,0.7536231884057971,0.7101449275362319,0.5971014492753624,0.18455370875051139,27
0.514727783203125,0.09196081182181538,0.05193653106689453,0.00913455048899216,10,2,200,27,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 200, 'selector__k': 27}",0.2463768115942029,0.5507246376811594,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.591304347826087,0.18546195099184223,32
0.4332554817199707,0.037236780209639754,0.051601409912109375,0.0063528578424678,10,2,200,all,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 200, 'selector__k': 'all'}",0.2463768115942029,0.5507246376811594,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.591304347826087,0.18546195099184223,32
0.7786680698394776,0.011319471283755076,0.08804326057434082,0.00769673520663007,10,2,400,10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 400, 'selector__k': 10}",0.2463768115942029,0.5217391304347826,0.6956521739130435,0.7536231884057971,0.7101449275362319,0.5855072463768116,0.18708567609397017,40
0.77334566116333,0.027913930879098832,0.07462339401245117,0.004273893096597497,10,2,400,20,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 400, 'selector__k': 20}",0.2463768115942029,0.5797101449275363,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.5971014492753624,0.18455370875051139,27
0.9813617706298828,0.09677499044159733,0.10305485725402833,0.016039160142785298,10,2,400,27,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 400, 'selector__k': 27}",0.2463768115942029,0.5217391304347826,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.5855072463768116,0.18708567609397017,40
0.9200891971588134,0.06461348363513994,0.09263215065002442,0.006911515406772007,10,2,400,all,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 400, 'selector__k': 'all'}",0.2463768115942029,0.5217391304347826,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.5855072463768116,0.18708567609397017,40
0.4272903919219971,0.010888595820552436,0.08300962448120117,0.01585192746160144,10,4,200,10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 200, 'selector__k': 10}",0.21739130434782608,0.36231884057971014,0.6956521739130435,0.7246376811594203,0.7101449275362319,0.5420289855072464,0.21113708813303553,67
0.5059155941009521,0.08376372374837893,0.06485457420349121,0.012326109072354922,10,4,200,20,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 200, 'selector__k': 20}",0.2463768115942029,0.36231884057971014,0.6956521739130435,0.7536231884057971,0.7101449275362319,0.5536231884057972,0.20768677237881572,53
0.46658825874328613,0.057782004167303704,0.053542280197143556,0.006900145945439368,10,4,200,27,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 200, 'selector__k': 27}",0.2463768115942029,0.36231884057971014,0.7101449275362319,0.7391304347826086,0.7101449275362319,0.5536231884057972,0.20707908521149856,53
0.47930245399475097,0.0963920960198453,0.05104584693908691,0.002450495232786116,10,4,200,all,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 200, 'selector__k': 'all'}",0.2463768115942029,0.36231884057971014,0.7101449275362319,0.7391304347826086,0.7101449275362319,0.5536231884057972,0.20707908521149856,53
0.7362316131591797,0.016600597002270984,0.0830714225769043,0.0077435885138085895,10,4,400,10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 400, 'selector__k': 10}",0.2028985507246377,0.36231884057971014,0.6956521739130435,0.7246376811594203,0.7246376811594203,0.5420289855072464,0.2179895150952251,67
0.7877067565917969,0.051361029878123965,0.0793619155883789,0.006264866945585879,10,4,400,20,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 400, 'selector__k': 20}",0.2463768115942029,0.36231884057971014,0.6956521739130435,0.7391304347826086,0.7101449275362319,0.5507246376811594,0.20495848730044855,62
0.9107490539550781,0.0691463444223312,0.08855061531066895,0.014815262117679234,10,4,400,27,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 400, 'selector__k': 27}",0.2463768115942029,0.36231884057971014,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.5536231884057972,0.20768677237881572,53
0.9362682819366455,0.06761447707395518,0.07291483879089355,0.0038095057745486318,10,4,400,all,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 400, 'selector__k': 'all'}",0.2463768115942029,0.36231884057971014,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.5536231884057972,0.20768677237881572,53
0.4384650230407715,0.04310498502928484,0.061463785171508786,0.015490001466120179,20,1,200,10,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 200, 'selector__k': 10}",0.2608695652173913,0.7391304347826086,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6347826086956523,0.18793698640518638,20
0.4701231479644775,0.034022692242573684,0.06087627410888672,0.013375619209690309,20,1,200,20,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 200, 'selector__k': 20}",0.2608695652173913,0.7681159420289855,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.6376811594202898,0.19029156593820118,15
0.5097471237182617,0.075077032578417,0.05513191223144531,0.006932203248608906,20,1,200,27,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 200, 'selector__k': 27}",0.2608695652173913,0.7536231884057971,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6376811594202899,0.1896281418411145,8
0.43638181686401367,0.06855583802917334,0.04576630592346191,0.0012051150073544587,20,1,200,all,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 200, 'selector__k': 'all'}",0.2608695652173913,0.7536231884057971,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6376811594202899,0.1896281418411145,8
0.7985372543334961,0.027852134431412944,0.09960737228393554,0.02135295785714695,20,1,400,10,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 400, 'selector__k': 10}",0.2463768115942029,0.7536231884057971,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6347826086956523,0.19538898024756773,20
0.7988338470458984,0.027873551815957284,0.08458256721496582,0.010821908249524195,20,1,400,20,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 400, 'selector__k': 20}",0.2608695652173913,0.7681159420289855,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.6376811594202898,0.19029156593820118,15
0.9187861919403076,0.1347026473093235,0.0858642578125,0.015163731030090683,20,1,400,27,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 400, 'selector__k': 27}",0.2608695652173913,0.782608695652174,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6434782608695652,0.1934877596322161,1
0.917941951751709,0.10331784567180477,0.09238138198852539,0.00835576037256675,20,1,400,all,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 400, 'selector__k': 'all'}",0.2608695652173913,0.782608695652174,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6434782608695652,0.1934877596322161,1
0.43859057426452636,0.029613213076178847,0.0914536952972412,0.03170012343826235,20,2,200,10,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 200, 'selector__k': 10}",0.2463768115942029,0.5652173913043478,0.6956521739130435,0.7536231884057971,0.6956521739130435,0.591304347826087,0.183182902137101,32
0.5934533596038818,0.09378486801396024,0.07976031303405762,0.028298910488020766,20,2,200,20,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 200, 'selector__k': 20}",0.2463768115942029,0.5797101449275363,0.6956521739130435,0.7536231884057971,0.6956521739130435,0.5942028985507247,0.18286156864449282,29
0.47431268692016604,0.059453091124130636,0.06412615776062011,0.005906110555580628,20,2,200,27,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 200, 'selector__k': 27}",0.2463768115942029,0.5507246376811594,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.591304347826087,0.18546195099184223,32
0.41492528915405275,0.03288693449344424,0.05858607292175293,0.004370858301340279,20,2,200,all,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 200, 'selector__k': 'all'}",0.2463768115942029,0.5507246376811594,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.591304347826087,0.18546195099184223,32
0.8057132720947265,0.023390935683754967,0.1037287712097168,0.003711930633049202,20,2,400,10,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 400, 'selector__k': 10}",0.2463768115942029,0.5217391304347826,0.6956521739130435,0.7536231884057971,0.7101449275362319,0.5855072463768116,0.18708567609397017,40
0.7824942111968994,0.031528697535758266,0.08091173171997071,0.006082364047343386,20,2,400,20,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 400, 'selector__k': 20}",0.2463768115942029,0.5797101449275363,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.6,0.18641084279204093,25
1.0141586780548095,0.18004753493756653,0.12583374977111816,0.06901129624584802,20,2,400,27,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 400, 'selector__k': 27}",0.2463768115942029,0.5072463768115942,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.5826086956521739,0.18816037527092733,45
0.9000146865844727,0.12203954288783087,0.0885986328125,0.009194784551188162,20,2,400,all,"{'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 400, 'selector__k': 'all'}",0.2463768115942029,0.5072463768115942,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.5826086956521739,0.18816037527092733,45
0.43070425987243655,0.01760560532821034,0.13259778022766114,0.04112371913501196,20,4,200,10,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 200, 'selector__k': 10}",0.21739130434782608,0.36231884057971014,0.6956521739130435,0.7246376811594203,0.7101449275362319,0.5420289855072464,0.21113708813303553,67
0.6199050426483155,0.13073059547390647,0.06628561019897461,0.009983289133315683,20,4,200,20,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 200, 'selector__k': 20}",0.2463768115942029,0.36231884057971014,0.6956521739130435,0.7391304347826086,0.7101449275362319,0.5507246376811594,0.20495848730044855,62
0.4658667087554932,0.029262680187391678,0.06466450691223144,0.009280485350452429,20,4,200,27,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 200, 'selector__k': 27}",0.2463768115942029,0.36231884057971014,0.7101449275362319,0.7536231884057971,0.7101449275362319,0.5565217391304349,0.20973973930580342,49
0.49686660766601565,0.034551774616289874,0.04568877220153809,0.004529907589233034,20,4,200,all,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 200, 'selector__k': 'all'}",0.2463768115942029,0.36231884057971014,0.7101449275362319,0.7536231884057971,0.7101449275362319,0.5565217391304349,0.20973973930580342,49
0.8144864559173584,0.01766170034724874,0.11971793174743653,0.03386485032044159,20,4,400,10,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 400, 'selector__k': 10}",0.2028985507246377,0.36231884057971014,0.6811594202898551,0.7391304347826086,0.7101449275362319,0.5391304347826088,0.21620934723445237,71
0.7735288143157959,0.026844791997957865,0.09715571403503417,0.01732150608522991,20,4,400,20,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 400, 'selector__k': 20}",0.2463768115942029,0.36231884057971014,0.6956521739130435,0.7391304347826086,0.7101449275362319,0.5507246376811594,0.20495848730044855,62
0.9481031417846679,0.10268187334678343,0.058756351470947266,0.004378388294095328,20,4,400,27,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 400, 'selector__k': 27}",0.2463768115942029,0.36231884057971014,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.5536231884057972,0.20768677237881572,53
0.6798628807067871,0.1612173553100991,0.04335484504699707,0.004912378302917973,20,4,400,all,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 400, 'selector__k': 'all'}",0.2463768115942029,0.36231884057971014,0.7101449275362319,0.7536231884057971,0.6956521739130435,0.5536231884057972,0.20768677237881572,53
